"","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W1-002",0.224823150393207,0.130609534760059,-0.0878084148654887,1,0.308893384156234,-0.161440955282791,0.893910995095613,0.198099102298659,-0.182899419567585,-0.263989345458156,-1.0702452887755,1,197.004323518651
"W1-003",0.226053200389191,0.146932033147081,-0.0751690192025339,1,0.321177398485701,-0.139827332000416,0.946278623423961,0.22497786416078,-0.171870485562485,-0.284997423384886,-1.09671804935673,1,195.028034424799
"W1-004",0.251062264034552,0.153076405686945,-0.100444212628625,1,0.10736012086104,-0.18255212118149,0.240545203883563,0.235234565763717,0.0569020156993095,-0.131352630170249,-0.444592082329583,1,81.5793514941499
"W1-005",0.289058184371651,0.172029215278577,-0.104922269014636,1,0.0731209227623126,-0.189917919037337,0.157778775156366,0.267368167646394,0.109037721258053,-0.114320016049941,-0.341406909236312,1,56.2087458117323
"W1-006",0.264487892737687,0.257921281622596,0.00311222150240793,1,0.136220722570893,0.00624387532786952,0.315406322264018,0.423425674038581,0.143176877014188,-0.0955198501330956,-0.325030627096753,1,82.3975758330098
"W1-007",0.248008040304464,0.321735952896655,0.094201271726241,1,0.174249984432002,0.207996034407703,0.422040523516414,0.552478260876913,0.175840263400233,-0.057590328623539,-0.203246329701556,1,97.9316265158252
"W1-008",0.233607657287416,0.368940257917428,0.158356319703627,1,0.229873570142053,0.376302543769627,0.596976188769112,0.656804053985361,0.195545601714266,-0.0394826097802516,-0.1415191319871,1,124.147746590758
"W1-009",0.224728837298189,0.401578864576445,0.199586513766807,1,0.316827819860891,0.498708523031206,0.92751967680059,0.73414590957984,0.155784194089893,-0.0946070584781078,-0.346451566199833,1,161.198114372861
"W1-010",0.185806507405945,0.198358256978306,0.0173594464539809,1,-0.0876143779051178,0.0353324809735391,-0.161112517898272,0.313310787095862,0.308229124777901,0.0631786055621877,0.224094692896402,1,-61.9282079711079
"W1-011",0.254159763384736,0.469294570748194,0.241202408923539,1,0.383377012901763,0.635749010698254,1.24347298405431,0.91103227397128,0.14003453577063,-0.159662600627626,-0.572478676484471,1,182.075841549316
"W1-012",0.204663994425949,0.342186661260651,0.154743751988733,1,0.249379919163278,0.366146366507947,0.664463756112924,0.596659742544862,0.144488856051934,-0.0731243300786188,-0.274264847958566,1,131.435485839402
"W1-013",0.214956819156231,0.316516187760238,0.119382620484647,1,0.179759087925379,0.271133951370673,0.43831012980489,0.541435627926743,0.193958159800729,-0.0317321864744664,-0.105640985519935,1,100.762290672708
"W1-014",0.200202645165618,0.234179295073078,0.0402895402113224,1,-0.136504908716936,0.0839618653738419,-0.240218775422701,0.378442532651694,0.372844372282445,0.0974318317462539,0.346237133181113,1,-111.033325383993
"W1-015",0.232484932656494,0.371390483803456,0.158490721542285,1,0.257950143540416,0.37668205354256,0.695236691429683,0.662453339461901,0.184035535422103,-0.0675266865279621,-0.236422674913,1,132.668658849869
"W1-016",0.196280086318118,0.320298837994978,0.135678417513582,1,0.220748659049374,0.313953575990606,0.566566123048363,0.549428716908216,0.153341725557552,-0.0598980207691036,-0.207579641900544,1,117.139587681818
"W1-017",0.241208350749557,0.423895603275507,0.206343901882574,1,0.312491088558514,0.519983222254795,0.909062615460395,0.789811640851159,0.173239540219928,-0.0989402886208472,-0.35463711068062,1,152.347430752019
"W1-018",0.207904757987406,0.309186883919862,0.113718446513137,1,0.157699223758849,0.256619233618796,0.374448719999043,0.526084822758583,0.220318963622156,-0.0166984585095753,-0.0610557567821025,1,85.360847396571
"W1-019",0.278275849626965,0.499267105016848,0.256683479040689,1,0.387192023440491,0.690643890069766,1.2636651744119,0.997803352108666,0.185963195052659,-0.146187264887563,-0.535073886424746,1,183.200698090806
"W1-020",0.238439413836082,0.358914834662041,0.132885506169782,1,-0.091140588089341,0.306500833891198,-0.167055494643015,0.633940565725992,0.412332859178246,0.114677082253164,0.412861651920823,1,-83.980657294344
"W1-021",0.182743904307734,0.283349218740021,0.109554357932723,1,0.161973780788783,0.246066357691143,0.386560174552151,0.473350922711475,0.169937471398593,-0.0241566990263095,-0.0782670117513662,1,85.9231789155869
"W1-022",0.242976276700553,0.406801120329927,0.19025834905225,1,0.284165227011521,0.469923698333558,0.793943146749158,0.746959365955474,0.181319869520489,-0.0780597276263443,-0.273866868843105,1,139.761501780094
"W1-023",0.236496005103691,0.345922284481042,0.125413230103377,1,0.118838566594352,0.286794615053839,0.269735002398033,0.604893817138946,0.282971021720678,0.0261205920601063,0.0906565722209796,1,71.5475853904567
"W1-024",0.225276386802081,0.340819604405673,0.130674235405766,1,0.200618857022263,0.300633539966583,0.50193645820577,0.593660515308021,0.17711241428687,-0.0437856915395994,-0.168987822214448,1,114.039374022105
"W1-025",0.220677632931462,0.344828907521938,0.147258643871701,1,0.187282152626036,0.345377042671647,0.460878651136253,0.602478149223988,0.218426756106517,-0.00900013035781566,-0.030703117215102,1,99.0784848856855
"W1-026",0.17234260536759,0.168567239290346,0.0111021137353588,1,-0.160023592764137,0.0224537196582452,-0.275878534921667,0.261441625431746,0.328371856998179,0.0784904257338989,0.270962389528048,1,-127.976654523811
