"","GRVI","NDVI","GNDVI","BNDVI","NDRE","CIgreen","CIRE","MSR","NDI","ARI","mARI","RGBVI","RTVI"
"W1-001",0.266498526981539,0.748288256417817,0.58746090884365,0.746560831364074,0.156544947939108,2.84802541837668,0.371199265584117,2.10927006106617,0.667495415427535,0.384077458936934,2.46050930298369,0.477788820246629,126.934359478829
"W1-002",0.20829210592832,0.750661427422084,0.638550849651775,0.71990436212015,0.190631846635944,3.53328178548264,0.471063374173741,2.12600540410395,0.652663365399544,0.495412483212704,3.05738226145477,0.345374876939556,151.4558682076
"W1-003",0.185488247920259,0.658824719243385,0.542069491356011,0.606103569268694,0.147058877870686,2.36747489734996,0.344827735898738,1.59513014983635,0.569382958166528,0.33076464469218,2.0276365248078,0.283640311532612,119.128749683743
"W1-004",0.260790569160728,0.790155610077233,0.659177526863974,0.766150997014035,0.179502893820398,3.86815764112415,0.437546683512876,2.43937710968204,0.708687939867328,0.52803418358118,3.41473418715054,0.429582836103793,144.621828592106
"W1-005",0.167657262959161,0.684330679039871,0.582801585145397,0.648547332299129,0.166314635333584,2.79388216951048,0.398986579886076,1.72252219584425,0.586332373839292,0.387161540449009,2.39078908960808,0.290718581720937,131.285481957232
"W1-006",0.141199375205183,0.693215002036827,0.616567244220708,0.664725155814953,0.173296076718713,3.216038458494,0.41924580707233,1.76996994470749,0.594885172661028,0.43664638778429,2.81373618577134,0.23712979974505,144.19698035351
"W1-007",0.182295841010706,0.693155780527976,0.592238645092638,0.67399053774755,0.165523979171643,2.90482969003861,0.396713566454152,1.76964793683366,0.599997505805261,0.432036711544925,2.51912198369444,0.330679951145375,126.29810722542
"W1-008",0.178074115067254,0.670749812417466,0.563200208166977,0.652081753380245,0.167195123080034,2.57875676086528,0.401522920226851,1.65315106865471,0.566513034979649,0.357921126427705,2.18754745422755,0.316426213523532,133.589334686184
"W1-009",0.252386189957734,0.795296238177337,0.673982379236269,0.777967371902322,0.195394031543217,4.13463774182058,0.485688745110903,2.48588489822348,0.709158654867926,0.572225937358955,3.64755101714739,0.429951512594086,156.163758567216
"W1-010",0.24998884545345,0.769630357273581,0.637792705582784,0.75701399784336,0.1780639113963,3.5216999574965,0.433279214492303,2.2676945855089,0.683557497647447,0.49112582998685,3.07887997684871,0.443052080303668,141.800636116694
"W1-011",0.299051719699967,0.773590179613725,0.609015879507459,0.770366910535216,0.153941271436478,3.11529727172196,0.363902093891097,2.2992082975322,0.702470957055599,0.422525425506947,2.7473314302639,0.540894616546208,123.19918011657
"W1-012",0.217648555563981,0.757184109774318,0.643301087730197,0.75015377483469,0.178731873328334,3.6069697192887,0.435258273208962,2.17309111956167,0.669474502068282,0.546492632110954,3.17904262771699,0.402120955304842,135.572925080496
"W1-013",0.197980974373996,0.734449085602479,0.630663580245759,0.720236280027241,0.1797685896302,3.41511720228971,0.438336272840285,2.01559283567932,0.639318811175671,0.495347726408806,2.97741391752483,0.356241630683403,138.194923212299
"W1-014",0.205494235980316,0.743549438476663,0.63700908607617,0.732709556246254,0.180600837223306,3.50977978589206,0.440812842940442,2.07645737596613,0.654521696182668,0.491349179480423,3.09515972629079,0.365628161128385,144.922636097273
"W1-015",0.20893765660682,0.679661156864863,0.561034736756062,0.681227346460665,0.137876829415525,2.5561691720663,0.319854132494901,1.69825400238184,0.604266760151062,0.387072363272463,2.26881847514813,0.39853717666544,104.358994258416
"W1-016",0.205834342350896,0.719529593628131,0.604175706218655,0.708874263704693,0.162062584892607,3.05274696733195,0.386813100765614,1.92141039858381,0.633575362397251,0.461278039754961,2.67887146555031,0.375903764318511,120.118480033647
"W1-017",0.19560038134801,0.654839127189214,0.530195832084094,0.597261177880546,0.121130934283932,2.25709292634032,0.275651832586095,1.57629986930488,0.580633701334424,0.318047700869185,1.96777840507827,0.304511324192597,97.6524966332637
"W1-018",0.194486823698969,0.69935797478632,0.584998487859309,0.667567075643308,0.167564096907661,2.81925954843743,0.402587385491645,1.8038054102326,0.60277044817082,0.383256101759518,2.41181024281018,0.319723107639625,132.775346497623
"W1-019",0.224852117542414,0.744328679350711,0.62326530734448,0.712385086884807,0.17918744730279,3.30877574853126,0.436609909811871,2.08179874959394,0.654772320408955,0.45218794993998,2.86736173750883,0.352605046218725,143.78693682165
"W1-020",0.10861430181652,0.434445792752401,0.345835364631255,0.37193410515098,0.0859625059762042,1.05733433430351,0.188094047647385,0.816983856231004,0.36156766925476,0.130679558950972,0.863274700274888,0.139339604820542,71.9828092319971
